text1,text2,label,text1_mean_entropy,text1_sum_entropy,text1_n_tokens,text2_mean_entropy,text2_sum_entropy,text2_n_tokens,delta_mean_entropy,delta_sum_entropy,delta_n_tokens
"     ProcessEngineConfiguration processEngineConfig = commandContext.getProcessEngineConfiguration();         if (activity == null || activity.getFailedJobRetryTimeCycleValue() == null) {-      log.error(""activitiy or FailedJobRetryTimerCycleValue is null in job "" + jobId + ""'. only decrementing retries."");       job.setRetries(job.getRetries() - 1);       job.setLockOwner(null);       job.setLockExpirationTime(null);","     ProcessEngineConfiguration processEngineConfig = commandContext.getProcessEngineConfiguration();         if (activity == null || activity.getFailedJobRetryTimeCycleValue() == null) {+      log.info(""activitiy or FailedJobRetryTimerCycleValue is null in job "" + jobId + ""'. only decrementing retries."");       job.setRetries(job.getRetries() - 1);       job.setLockOwner(null);       job.setLockExpirationTime(null);",0,2.228960396039604,225.125,101,2.1029411764705883,214.5,102,0.12601921956901574,10.625,-1
"  public class MBeanInfoAssembler { -  private static final Logger LOG = LoggerFactory.getLogger(DefaultManagementAgent.class);    protected final WeakHashMap<Class< ? >, MBeanAttributesAndOperations> cache = new WeakHashMap<Class< ? >, MBeanAttributesAndOperations>(10); ","  public class MBeanInfoAssembler { +  private static final Logger LOG = LoggerFactory.getLogger(MBeanInfoAssembler.class);    protected final WeakHashMap<Class< ? >, MBeanAttributesAndOperations> cache = new WeakHashMap<Class< ? >, MBeanAttributesAndOperations>(10); ",0,2.2397540983606556,136.625,61,1.944672131147541,118.625,61,0.29508196721311464,18.0,0
"     @Test     public void testDecodeWithData() throws IOException {         JacksonJsonSupport jsonSupport = new JacksonJsonSupport(new Configuration());-        jsonSupport.addEventMapping(""edwald"", HashMap.class);         Decoder decoder = new Decoder(jsonSupport, ackManager);          Packet packet = decoder.decodePacket(""5:::{\""name\"":\""edwald\"",\""args\"":[{\""a\"": \""b\""},2,\""3\""]}"", null);","     @Test     public void testDecodeWithData() throws IOException {         JacksonJsonSupport jsonSupport = new JacksonJsonSupport(new Configuration());+        jsonSupport.addEventMapping(""edwald"", HashMap.class, Integer.class, String.class);         Decoder decoder = new Decoder(jsonSupport, ackManager);          Packet packet = decoder.decodePacket(""5:::{\""name\"":\""edwald\"",\""args\"":[{\""a\"": \""b\""},2,\""3\""]}"", null);",0,2.598684210526316,246.875,95,2.512135922330097,258.75,103,0.08654828819621896,-11.875,-8
"         RTopic<T> topic = redissonSub.getTopic(name);         int regId = topic.addListener(new MessageListener<T>() {             @Override-            public void onMessage(String channel, T msg) {                 if (!nodeId.equals(msg.getNodeId())) {                     listener.onMessage(msg);                 }","         RTopic<T> topic = redissonSub.getTopic(name);         int regId = topic.addListener(new MessageListener<T>() {             @Override+            public void onMessage(CharSequence channel, T msg) {                 if (!nodeId.equals(msg.getNodeId())) {                     listener.onMessage(msg);                 }",0,1.7717013888888888,127.5625,72,1.7795138888888888,128.125,72,-0.0078125,-0.5625,0
"             if (!configuration.isAllowCustomRequests()                     && !queryDecoder.path().startsWith(connectPath)) {                 HttpResponse res = new DefaultHttpResponse(HTTP_1_1, HttpResponseStatus.BAD_REQUEST);-                channel.write(res).addListener(ChannelFutureListener.CLOSE);                 req.release();                 log.warn(""Blocked wrong request! url: {}, ip: {}"", queryDecoder.path(), channel.remoteAddress());                 return;","             if (!configuration.isAllowCustomRequests()                     && !queryDecoder.path().startsWith(connectPath)) {                 HttpResponse res = new DefaultHttpResponse(HTTP_1_1, HttpResponseStatus.BAD_REQUEST);+                channel.writeAndFlush(res).addListener(ChannelFutureListener.CLOSE);                 req.release();                 log.warn(""Blocked wrong request! url: {}, ip: {}"", queryDecoder.path(), channel.remoteAddress());                 return;",0,2.10752688172043,196.0,93,2.0618421052631577,195.875,95,0.045684776457272314,0.125,-2
     formatter.setGroup(group);     formatter.setPrintWriter(pw);     formatter.setException(oe);-    formatter.printHelp();     pw.flush();   } ,     formatter.setGroup(group);     formatter.setPrintWriter(pw);     formatter.setException(oe);+    formatter.print();     pw.flush();   } ,0,2.776315789473684,105.5,38,2.699324324324324,99.875,37,0.07699146514935995,5.625,1
"           if (currentSize < k) {             chosenTexts.add(newText);             chosenClusters.add(newCluster);-          } else if (random.nextInt(currentSize + 1) == 0) { // with chance 1/(currentSize+1) pick new element             int indexToRemove = random.nextInt(currentSize); // evict one chosen randomly             chosenTexts.remove(indexToRemove);             chosenClusters.remove(indexToRemove);       }        try {-        for (int i = 0; i < k; i++) {           writer.append(chosenTexts.get(i), chosenClusters.get(i));         }         log.info(""Wrote {} vectors to {}"", k, outFile);","           if (currentSize < k) {             chosenTexts.add(newText);             chosenClusters.add(newCluster);+          } else if (random.nextInt(currentSize + 1) != 0) { // with chance 1/(currentSize+1) pick new element             int indexToRemove = random.nextInt(currentSize); // evict one chosen randomly             chosenTexts.remove(indexToRemove);             chosenClusters.remove(indexToRemove);       }        try {+        for (int i = 0; i < chosenTexts.size(); i++) {           writer.append(chosenTexts.get(i), chosenClusters.get(i));         }         log.info(""Wrote {} vectors to {}"", k, outFile);",0,1.685483870967742,261.25,155,1.6462264150943395,261.75,159,0.03925745587340246,-0.5,-4
"      public static final Date SENT_DATE = new Date(10000000000L);     public static final String MESSAGE_HEADERS =-            ""Date: Sun, 26 Apr 1970 18:46:40 +0100\r\n"" +             ""From: tester <test@example.org>\r\n"" +             ""To: recip 1 <to1@example.org>,recip 2 <to2@example.org>\r\n"" +             ""CC: cc recip <cc@example.org>\r\n"" +          b.setSubject(TEST_SUBJECT)                 .setSentDate(SENT_DATE)-                .setHideTimeZone(false)                 .setTo(Arrays.asList(TEST_TO))                 .setCc(Arrays.asList(TEST_CC))                 .setBcc(Arrays.asList(TEST_BCC))","      public static final Date SENT_DATE = new Date(10000000000L);     public static final String MESSAGE_HEADERS =+            ""Date: Sun, 26 Apr 1970 17:46:40 +0000\r\n"" +             ""From: tester <test@example.org>\r\n"" +             ""To: recip 1 <to1@example.org>,recip 2 <to2@example.org>\r\n"" +             ""CC: cc recip <cc@example.org>\r\n"" +          b.setSubject(TEST_SUBJECT)                 .setSentDate(SENT_DATE)+                .setHideTimeZone(true)                 .setTo(Arrays.asList(TEST_TO))                 .setCc(Arrays.asList(TEST_CC))                 .setBcc(Arrays.asList(TEST_BCC))",0,1.3128019323671498,271.75,207,1.286231884057971,266.25,207,0.026570048309178862,5.5,0
"     }      private void handlePermanentXoauth2Failure(NegativeImapResponseException e) throws AuthenticationFailedException {-        Timber.v(e, ""Permanent failure during XOAUTH2"", e);         throw new AuthenticationFailedException(e.getMessage(), e);     }          //if a token was invalid before use (e.g. due to expiry). But we don't         //This is the intended behaviour per AccountManager -        Timber.v(e, ""Temporary failure - retrying with new token"", e);         try {             attemptXOAuth2();         } catch (NegativeImapResponseException e2) {             //Okay, we failed on a new token.             //Invalidate the token anyway but assume it's permanent.-            Timber.v(e, ""Authentication exception for new token, permanent error assumed"", e);             oauthTokenProvider.invalidateToken(settings.getUsername());             handlePermanentXoauth2Failure(e2);         }             }         } catch (IOException e) {             close();-            Timber.e(e, ""Error enabling compression"", e);         }     }          try {             listResponses = executeSimpleCommand(Commands.LIST + "" \""\"" \""\"""");         } catch (NegativeImapResponseException e) {-            Timber.d(e, ""Error getting path delimiter using LIST command"", e);             return;         } ","     }      private void handlePermanentXoauth2Failure(NegativeImapResponseException e) throws AuthenticationFailedException {+        Timber.v(e, ""Permanent failure during XOAUTH2"");         throw new AuthenticationFailedException(e.getMessage(), e);     }          //if a token was invalid before use (e.g. due to expiry). But we don't         //This is the intended behaviour per AccountManager +        Timber.v(e, ""Temporary failure - retrying with new token"");         try {             attemptXOAuth2();         } catch (NegativeImapResponseException e2) {             //Okay, we failed on a new token.             //Invalidate the token anyway but assume it's permanent.+            Timber.v(e, ""Authentication exception for new token, permanent error assumed"");             oauthTokenProvider.invalidateToken(settings.getUsername());             handlePermanentXoauth2Failure(e2);         }             }         } catch (IOException e) {             close();+            Timber.e(e, ""Error enabling compression"");         }     }          try {             listResponses = executeSimpleCommand(Commands.LIST + "" \""\"" \""\"""");         } catch (NegativeImapResponseException e) {+            Timber.d(e, ""Error getting path delimiter using LIST command"");             return;         } ",0,2.1344827586206896,619.0,290,2.124113475177305,599.0,282,0.010369283443384614,20.0,8
"             }         }         //TODO: Use constant Intent.ACTION_SEND_MULTIPLE once we drop Android 1.5 support-        else if (Intent.ACTION_SEND.equals(action) || ""android.intent.action.SEND_MULTIPLE"".equals(action))         {             /*              * Someone is trying to compose an email with an attachment, probably Pictures.","             }         }         //TODO: Use constant Intent.ACTION_SEND_MULTIPLE once we drop Android 1.5 support+        else if (Intent.ACTION_SEND.equals(action)+                || Intent.ACTION_SENDTO.equals(action)+                || ""android.intent.action.SEND_MULTIPLE"".equals(action))         {             /*              * Someone is trying to compose an email with an attachment, probably Pictures.",0,2.110576923076923,164.625,78,1.986413043478261,182.75,92,0.12416387959866193,-18.125,-14
